id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
402,121.21796,31.31662,121.20433,31.34315,536.9276361927265,True,2810.101672501999,2810.101672501999,2887.7820416023046,3600.886910541005,77.6803691003056,713.1048689387003,1.3281209996848369
403,121.30273400000002,31.267511,121.31209,31.270229999999998,156.53565797199442,True,2811.8027420277244,2811.8027420277244,3310.4915976779425,3493.6568368759513,498.6888556502181,183.16523919800875,1.1701183076815544
404,121.28242,31.415429999999997,121.2747,31.401409,287.10466632012395,True,2822.22021115279,2822.22021115279,-1.0,-1.0,-1,-1,0.0
405,121.29356999999999,31.36395,121.25957,31.350279999999998,594.7285167142176,True,2832.345369382413,2832.345369382413,3253.1472096603784,4105.817175859268,420.8018402779653,852.6699661988896,1.4337129332720724
406,121.25987099999999,31.366970000000002,121.292126,31.333651,801.1801151987808,True,2834.323698294816,2834.323698294816,3070.9926145951845,4193.846291803527,236.66891630036844,1122.853677208342,1.4014996826646788
407,121.21795,31.276229999999998,121.200376,31.293736,427.46216173013585,True,2844.709412256437,2844.709412256437,3233.7338953624153,3661.196057092551,389.0244831059781,427.4621617301359,1.0000000000000002
408,121.31634,31.31665,121.3212,31.29715,369.4860073070868,True,2863.9580645076953,2863.9580645076953,-1.0,-1.0,-1,-1,0.0
409,121.25816999999999,31.36839,121.24891000000001,31.37712,218.27500967106334,True,2865.3863695550335,2865.3863695550335,3451.039690570417,3689.8333237641914,585.6533210153834,238.79363319377444,1.0940035396339338
410,121.24536,31.34546,121.26071999999999,31.36373,416.81430929656216,True,2867.6830746245464,2867.6830746245464,3449.3139729443938,3866.1282822409557,581.6308983198473,416.814309296562,0.9999999999999996
411,121.25878999999999,31.343940000000003,121.25441699999999,31.330149,264.78929982874325,True,2876.945242868439,2876.945242868439,2982.529800222013,3247.3191000507563,105.58455735357393,264.7892998287434,1.0000000000000007
412,121.3075,31.26622,121.26705,31.27038,645.3725249078906,True,2893.3182391030678,2893.3182391030678,3389.689270406144,4207.1064659876665,496.37103130307605,817.4171955815227,1.2665819569839711
413,121.227924,31.377118,121.27648,31.3906,807.8217766712957,True,2903.3620323425985,2903.3620323425985,3096.6943399556208,4200.378222310859,193.3323076130223,1103.6838823552384,1.3662467566832253
414,121.22393000000001,31.2876,121.21479,31.267609999999998,397.7459333160319,True,2906.602818968992,2906.602818968992,3132.284032874296,3530.031230089204,225.68121390530405,397.7471972149083,1.0000031776537999
415,121.31641,31.31666,121.32148000000001,31.29707,371.82124700157607,True,2911.7477975085803,2911.7477975085803,-1.0,-1.0,-1,-1,0.0
416,121.31113,31.309540000000002,121.26487,31.2989,758.5821471224745,True,2918.171317837751,2918.171317837751,3499.586316151639,4577.627694768748,581.4149983138882,1078.0413786171093,1.421126746399764
417,121.2606,31.36765,121.25813000000001,31.34745,376.39150666044407,True,2947.4794569033393,2947.4794569033393,3053.908008816488,3598.0585655604114,106.42855191314857,544.1505567439235,1.445703601475845
418,121.20579,31.31959,121.21318000000001,31.322879999999998,131.93050803217605,True,2962.8212930815557,2962.8212930815557,3475.1379346020335,3607.0679895939634,512.3166415204778,131.93005499192986,0.9999965660691151
419,121.30198,31.285659999999996,121.31988,31.2879,286.5140195188899,True,2966.012569225279,2966.012569225279,2975.7366952781326,3313.7428252345517,9.724126052853535,338.00612995641904,1.1797193398214647
420,121.24479,31.38653,121.27775,31.38557,521.7559996603517,True,2984.973225600867,2984.973225600867,3132.4951367035155,3664.342286654479,147.52191110264857,531.8471499509633,1.0193407460521406
421,121.20950900000001,31.402438,121.23648,31.390940000000004,476.9058707773591,True,2996.072407028864,2996.072407028864,3357.096073217108,3841.290579704991,361.0236661882441,484.19450648788325,1.0152831746412423
422,121.26686000000001,31.36285,121.24311999999999,31.344959999999997,501.08240605096347,True,3006.788672398547,3006.788672398547,3547.5859781885833,4294.5915380512815,540.7973057900363,747.0055598626982,1.4907838527994988
423,121.253128,31.354461999999998,121.25381999999999,31.330779999999997,439.02302842460284,True,3029.768188180201,3029.768188180201,3575.1129149347853,4071.1280074781457,545.3447267545844,496.0150925433604,1.1298156598374094
424,121.245499,31.3925,121.24748999999998,31.384090000000004,159.00922817679356,True,3030.782809052604,3030.782809052604,3287.5398112006214,3446.549039377415,256.75700214801736,159.00922817679339,0.9999999999999989
425,121.22393000000001,31.2876,121.21479,31.267609999999998,397.7459333160319,True,3033.656579183043,3033.656579183043,3132.284032874296,3530.031230089204,98.62745369125287,397.7471972149083,1.0000031776537999
426,121.28053,31.37722,121.21118999999999,31.316159999999996,1576.371918684289,True,3039.8155996842233,3039.8155996842233,3533.541334078687,5626.922506618647,493.72573439446387,2093.38117253996,1.327974158717056
427,121.25868999999999,31.33397,121.24314,31.344920000000002,319.00362293475024,True,3042.1402899442887,3042.1402899442887,3341.945374174707,3660.9467446214026,299.8050842304183,319.00137044669555,0.9999929389891125
428,121.25987099999999,31.366970000000002,121.292126,31.333651,801.1801151987808,True,3069.045435819153,3069.045435819153,3428.143015751871,4513.502684935203,359.09757993271796,1085.3596691833322,1.3547012071237485
429,121.27748999999999,31.38632,121.29391000000001,31.36865,418.0100546540131,True,3070.720132281483,3070.720132281483,3649.847029850643,4100.371372107743,579.1268975691601,450.52434225709976,1.0777835060211618
430,121.28237,31.415640000000003,121.24891000000001,31.37712,888.6933777146227,True,3086.710895545827,3086.710895545827,3681.116689402148,4576.62728564854,594.405793856321,895.5105962463922,1.0076710580980144
431,121.25893,31.35448,121.25383000000001,31.330759999999998,446.94087082197393,True,3090.2627120214115,3090.2627120214115,3651.5998570367915,4132.006757645008,561.33714501538,480.4069006082168,1.074877980446709
432,121.31968700000002,31.283410999999997,121.30527,31.29353,295.4653256687639,True,3090.5301858145795,3090.5301858145795,3583.655228736092,3883.177408308817,493.12504292151243,299.52217957272524,1.013730389157438
433,121.25021000000001,31.361859999999997,121.27922,31.327379999999998,786.8619845665866,True,3098.335805240425,3098.335805240425,3250.8499438058943,4429.13781611834,152.51413856546924,1178.2878723124459,1.4974517709880997
434,121.21673999999999,31.3192,121.19811000000001,31.314059999999998,309.958811976244,True,3099.9203621745955,3099.9203621745955,3508.167528048925,3823.26383298134,408.2471658743293,315.096304932415,1.016574760121886
435,121.21728,31.42367,121.237229,31.391367,676.7207377450937,True,3103.120036402017,3103.120036402017,3543.381942731867,4220.110243174965,440.26190632985026,676.7283004430979,1.0000111755079788
436,121.245193,31.286119,121.27928,31.269759999999998,619.199859103085,True,3115.954628885894,3115.954628885894,3511.4183098767408,4130.621233287254,395.46368099084657,619.202923410513,1.0000049488180318
437,121.23657,31.390990000000002,121.22169,31.41872,565.240100546441,True,3116.6960557658927,3116.6960557658927,3645.803743613673,4211.0438441601145,529.1076878477802,565.2401005464417,1.000000000000001
438,121.26077,31.3636,121.20641,31.411309999999997,1233.446521053493,True,3116.762714602665,3116.762714602665,3598.620408358083,5112.899942274801,481.85769375541804,1514.2795339167183,1.2276815476550733
439,121.24198999999999,31.35003,121.24065,31.387079999999997,686.955990981453,True,3126.600378782719,3126.600378782719,3638.4299549616467,4325.385916318696,511.8295761789277,686.9559613570495,0.999999956875835
440,121.320099,31.282128999999998,121.32351100000001,31.296994,280.7349205311821,True,3128.3551991439485,3128.3551991439485,3470.8354344390395,3754.5322924968677,342.480235295091,283.6968580578282,1.010550655832348
441,121.19983,31.2937,121.18965,31.277179999999998,346.01488832700574,True,3129.925787471046,3129.925787471046,3575.973440362178,4014.2835249252767,446.04765289113175,438.3100845630988,1.2667376443896494
442,121.301727,31.287895000000002,121.32603,31.298470000000002,431.89689642039,True,3133.1670786074187,3133.1670786074187,3389.482404217144,3940.000542177372,256.3153256097253,550.5181379602282,1.2746517572202631
443,121.30925,31.286559999999998,121.24427,31.3144,1151.0761149072002,True,3136.3439949913495,3136.3439949913495,3447.3295063855758,4840.342043078333,310.98551139422625,1393.0125366927568,1.2101828181927496
444,121.21721000000001,31.275609999999997,121.18188,31.28493,585.6269422975776,True,3142.525947095014,3142.525947095014,3217.320272616432,3996.511616483917,74.7943255214177,779.1913438674851,1.330525096421453
445,121.30861000000002,31.306079999999998,121.32153000000001,31.29706,264.1963830425917,True,3161.9994108402157,3161.9994108402157,-1.0,-1.0,-1,-1,0.0
446,121.32418999999999,31.29625,121.30113999999999,31.294564,366.3551313739829,True,3172.48037659726,3172.48037659726,3482.873482099777,3857.493162402261,310.39310550251685,374.6196803024841,1.0225588458322004
447,121.253723,31.330725,121.29065,31.362309999999997,827.1793936793514,True,3174.7054189126075,3174.7054189126075,3661.244655881677,4848.5637618121555,486.5392369690694,1187.3191059304786,1.4353828383577119
448,121.26686000000001,31.36285,121.24311999999999,31.344959999999997,501.08240605096347,True,3184.987409882233,3184.987409882233,3547.5859781885833,4294.5915380512815,362.59856830635044,747.0055598626982,1.4907838527994988
449,121.2447,31.36468,121.25861,31.33413,607.4642921014971,True,3196.080810917569,3196.080810917569,3794.6163828172157,4582.584141326568,598.5355718996466,787.9677585093523,1.2971425131564704
450,121.23811,31.375,121.24318000000001,31.38203,152.99884690216743,True,3203.738169169519,3203.738169169519,3372.1042531149196,3525.103100017087,168.36608394540053,152.99884690216732,0.9999999999999992
451,121.31488999999999,31.311590000000002,121.31237,31.29515,307.2760773763826,True,3229.75097913647,3229.75097913647,3786.987696459449,4136.004305268644,557.2367173229791,349.0166088091951,1.135840485172832
452,121.2652,31.38382,121.25764,31.36794,317.6767845188326,True,3233.306939153521,3233.306939153521,3730.632877485506,4048.309879910614,497.32593833198507,317.6770024251082,1.0000006859370474
453,121.31048799999999,31.307689,121.32351100000001,31.296995000000003,286.01300053955373,True,3239.3980185267947,3239.3980185267947,-1.0,-1.0,-1,-1,0.0
454,121.22631100000001,31.269337,121.2945,31.28997,1145.7156318977022,True,3246.7298725540295,3246.7298725540295,3715.3153536015097,5384.09179503278,468.58548104748024,1668.7764414312705,1.4565363297585443
455,121.31016899999999,31.30913,121.32351100000001,31.296995000000003,308.5612481698186,True,3249.612761012522,3249.612761012522,-1.0,-1.0,-1,-1,0.0
456,121.26625,31.37388,121.237229,31.391367,562.0019881355942,True,3256.6270904093913,3256.6270904093913,-1.0,-1.0,-1,-1,0.0
457,121.26937099999999,31.32613,121.28608,31.35812,649.1702915120514,True,3258.053315766175,3258.053315766175,3686.7864239075193,4537.088296646467,428.7331081413445,850.3018727389476,1.309828690340125
458,121.22,31.382216999999997,121.24996999999999,31.3981,558.0680235348857,True,3258.78036435286,3258.78036435286,3647.802578008102,4421.552774107201,389.022213655242,773.750196099099,1.38648007674414
459,121.2547,31.32801,121.29065,31.362309999999997,853.1323964176325,True,3261.7915204755327,3261.7915204755327,3845.679354010383,5109.124130014658,583.8878335348504,1263.4447760042744,1.4809480700880362
460,121.323502,31.291451000000002,121.31818,31.31114,374.49167674243245,True,3272.9431984054004,3272.9431984054004,3651.8066138922018,4029.948158975143,378.8634154868014,378.1415450829413,1.009746193486215
461,121.322014,31.295181,121.27729,31.268209999999996,866.9509464245986,True,3276.655385638253,3276.655385638253,3871.894090297618,5031.822515650827,595.2387046593649,1159.9284253532091,1.3379400877718424
462,121.282753,31.33363,121.3031,31.37707,867.0629945217702,True,3281.8740059669276,3281.8740059669276,3504.433442958164,4682.137936121946,222.55943699123645,1177.704493163782,1.3582686616828188
463,121.251755,31.372234000000002,121.24065,31.387079999999997,326.44968392463755,True,3285.590537705051,3285.590537705051,3588.711350583976,3915.995814418525,303.12081287892534,327.28446383454866,1.0025571472450983
464,121.253723,31.330725,121.29065,31.362309999999997,827.1793936793514,True,3290.163833458536,3290.163833458536,3315.318098089364,4142.497491768716,25.154264630828038,827.179393679352,1.0000000000000007
465,121.24641000000001,31.3398,121.25378,31.33085,202.78430857320942,True,3295.1575266236528,3295.1575266236528,3866.899146254853,4069.6844473448873,571.7416196312001,202.7853010900344,1.0000048944458868
466,121.3016,31.3087,121.27618999999999,31.319190000000003,446.822383147892,True,3304.0003019740425,3304.0003019740425,3463.022056201613,3909.8444393495047,159.02175422757045,446.82238314789174,0.9999999999999993
467,121.29340400000001,31.340329999999998,121.32171000000001,31.294990000000002,952.301938846349,True,3315.551966825621,3315.551966825621,3493.8540672335353,4563.7805830035395,178.30210040791417,1069.9265157700042,1.1235160531817772
468,121.24641000000001,31.3398,121.25378,31.33085,202.78430857320942,True,3316.3627103467957,3316.3627103467957,3769.0314542896767,4003.1640758204317,452.66874394288106,234.13262153075493,1.1545894412546625
469,121.30828000000001,31.29073,121.32306000000001,31.294759999999997,245.68977586102847,True,3333.6380422268444,3333.6380422268444,3505.8040640549907,3751.492945449928,172.1660218281463,245.6888813949372,0.999996359367873
470,121.2504,31.36477,121.273,31.38271,488.2758130442569,True,3336.6600767623177,3336.6600767623177,3908.928559364875,4499.343664083584,572.2684826025575,590.4151047187092,1.2091835985846682
471,121.220673,31.383779999999998,121.227924,31.377118,168.53676865518557,True,3337.1276116659315,3337.1276116659315,3678.663869541674,3847.2006381968595,341.53625787574265,168.53676865518537,0.9999999999999988
472,121.28168000000001,31.33639,121.31827,31.3366,579.2002831018098,True,3337.669252855286,3337.669252855286,3580.3308355000677,4370.322340070839,242.6615826447819,789.9915045707717,1.3639349420551126
473,121.250099,31.378629999999998,121.26428999999999,31.37073,268.0540920207044,True,3340.6635224603056,3340.6635224603056,3663.408152921697,3931.4622449424014,322.74463046139135,268.0540920207045,1.0000000000000004
474,121.2283,31.37633,121.19931000000001,31.41098,789.0994158385683,True,3348.6503943316857,3348.6503943316857,3690.2143059236705,4479.309780445595,341.56391159198483,789.0954745219242,0.9999950052977292
475,121.30157,31.30882,121.32385,31.302290000000003,372.9676807593671,True,3359.1463532944545,3359.1463532944545,3833.052259111363,4234.728415432677,473.90590581690867,401.676156321314,1.0769730918869325
476,121.25917,31.34388,121.25368999999999,31.331,253.9709353017387,True,3361.4610649805336,3361.4610649805336,3848.080947917757,4127.037403943741,486.61988293722334,278.95645602598415,1.0983794491860281
477,121.26071999999999,31.36373,121.25811999999999,31.347459999999998,304.3182053969233,True,3367.556973706541,3367.556973706541,3866.1282822409557,4170.446567458371,498.5713085344146,304.318285217415,1.0000002622928574
478,121.23578,31.39227,121.32092,31.4345,1557.4994884789296,True,3379.868863289772,3379.868863289772,3509.449538055266,5275.5255252286,129.58067476549422,1766.0759871733335,1.1339175391306882
479,121.27688700000002,31.319613,121.29961999999999,31.319020000000002,360.0766246003897,True,3380.9607622308986,3380.9607622308986,3890.089809795156,4362.849612101694,509.12904756425723,472.7598023065384,1.3129422184269908
480,121.31048799999999,31.307689,121.32351100000001,31.296995000000003,286.01300053955373,True,3385.814696125647,3385.814696125647,3901.7222254302565,4315.714929982044,515.9075293046094,413.9927045517875,1.447461142573255
481,121.17742,31.361929999999997,121.24065,31.387079999999997,1103.7130638599099,True,3394.106336170186,3394.106336170186,3750.106793404433,5294.496530845275,356.0004572342473,1544.3897374408416,1.3992674255750814
482,121.24278999999999,31.37313,121.24507,31.345540000000003,512.5828389780386,True,3411.394934317322,3411.394934317322,3618.726386193428,4149.376529310529,207.3314518761058,530.6501431171009,1.0352475790548978
483,121.27408,31.416179999999997,121.24688,31.391059999999996,633.9038700531529,True,3416.805686489288,3416.805686489288,3775.410524565484,4584.936476501002,358.6048380761963,809.5259519355182,1.2770484456383573
484,121.29593999999999,31.299359999999997,121.32491999999999,31.291759999999996,480.0540975607096,True,3420.1047156506397,3420.1047156506397,3978.657640495332,4643.670524783787,558.5529248446924,665.0128842884551,1.385287382542037
485,121.2447,31.36468,121.25861,31.33413,607.4642921014971,True,3434.5225520832737,3434.5225520832737,3928.2763930832325,4759.592144047334,493.7538409999588,831.3157509641014,1.3685014276118184
486,121.26381,31.37058,121.19077,31.43115,1610.8715743653647,True,3436.4684573938116,3436.4684573938116,3736.632179479315,6068.385712844641,300.1637220855032,2331.753533365326,1.4475105095103358
487,121.269287,31.302878999999997,121.26031,31.353140000000003,942.2397494903034,True,3447.725429762071,3447.725429762071,3985.4371843506497,4929.265327292362,537.7117545885785,943.828142941712,1.0016857635779723
488,121.29386000000001,31.37456,121.27076000000001,31.3812,385.6511424975754,True,3447.943623902734,3447.943623902734,3990.8415119217925,4551.900787392315,542.8978880190584,561.0592754705222,1.454836285034601
489,121.27035,31.33158,121.27981000000001,31.33207,150.02591210677733,True,3450.234024888878,3450.234024888878,3810.2015797431886,3960.2273983523187,359.9675548543105,150.02581860913006,0.9999993767900094
490,121.321611,31.297287,121.32065,31.27522,409.23952465316984,True,3460.9131909838957,3460.9131909838957,3832.346350231221,4242.4513087100095,371.4331592473254,410.1049584787884,1.0021147366602774
491,121.23692,31.35987,121.23476000000001,31.376720000000002,314.13737398038205,True,3463.0007589036363,3463.0007589036363,3604.0955311204225,4073.159560959108,141.09477221678617,469.06402983868566,1.4931812279935173
492,121.30148999999999,31.30677,121.32138,31.2971,362.37216930507356,True,3466.0307804595204,3466.0307804595204,3871.0649705737014,4338.560629421269,405.034190114181,467.49565884756794,1.2900981323816652
493,121.251846,31.365789000000003,121.2774,31.33117,758.4169423435702,True,3472.3458412564028,3472.3458412564028,3641.0446377130224,4758.096702505341,168.69879645661968,1117.052064792319,1.4728733001936072
494,121.311621,31.308694,121.31102,31.291590000000003,317.1225070326258,True,3472.9653971903376,3472.9653971903376,3482.086159956324,3832.2490320525617,9.120762765986456,350.1628720962376,1.1041880167156115
495,121.2902,31.34015,121.32914,31.353709999999996,665.5816411710299,True,3476.9978198417352,3476.9978198417352,3845.639303027193,4511.220944198223,368.6414831854577,665.5816411710302,1.0000000000000004
496,121.28408999999999,31.331640000000004,121.25738,31.32822,427.5490723406303,True,3482.1103817013236,3482.1103817013236,4056.3700180571313,4504.507852887369,574.2596363558077,448.1378348302378,1.048155320222995
497,121.244644,31.386477000000003,121.21778,31.413909999999998,662.6090158106273,True,3500.1150054346667,3500.1150054346667,3515.7877877799206,4178.396803590548,15.672782345253836,662.6090158106276,1.0000000000000004
498,121.2652,31.38382,121.25764,31.36794,317.6767845188326,True,3502.8553385712853,3502.8553385712853,3811.313609426225,4129.972911708849,308.45827085493966,318.65930228262414,1.0030928220495547
499,121.31081999999999,31.291240000000002,121.3167,31.310509999999997,369.0595913957125,True,3503.273075180408,3503.273075180408,3785.5749810875373,4325.233204032027,282.30190590712937,539.6582229444898,1.4622522636618276
500,121.27738000000001,31.38669,121.27475,31.4014,275.76942095512373,True,3518.6125695585397,3518.6125695585397,3766.562163775621,4042.3314660170518,247.94959421708108,275.769302241431,0.9999995695182868
501,121.23808999999999,31.391609999999996,121.25003999999998,31.386359999999996,212.61983967711296,True,3522.327506229036,3522.327506229036,3962.685070944805,4175.305918543897,440.35756471576906,212.62084759909203,1.000004740488849
502,121.24641000000001,31.3398,121.25378,31.33085,202.78430857320942,True,3529.4786642454424,3529.4786642454424,3866.899146254853,4069.6844473448873,337.42048200941053,202.7853010900344,1.0000048944458868
503,121.24623000000001,31.368170000000003,121.24535900000001,31.345457,421.15403018616036,True,3533.1215982650956,3533.1215982650956,3725.5551225490376,4154.202410673893,192.433524283942,428.6472881248551,1.0177922028560016
504,121.31016899999999,31.30913,121.32351100000001,31.296995000000003,308.5612481698186,True,3537.3110461678657,3537.3110461678657,3874.5434400379836,4315.714929982044,337.2323938701179,441.17148994406034,1.4297695921338083
505,121.185244,31.312234999999998,121.2226,31.30967,593.3798739586879,True,3537.861851682522,3537.861851682522,4091.36139803048,4684.743101786296,553.4995463479581,593.3817037558165,1.0000030836858629
506,121.22263000000001,31.28973,121.23355,31.272070000000003,370.1734749125655,True,3541.017907762312,3541.017907762312,-1.0,-1.0,-1,-1,0.0
507,121.22066000000001,31.31772,121.22608100000001,31.331846000000002,275.49788812254894,True,3547.942475818022,3547.942475818022,3779.166744519512,4054.6644120175415,231.22426870149002,275.4976674980294,0.9999991991789082
508,121.25988999999998,31.366909999999997,121.24535900000001,31.345457,459.2946704020392,True,3559.2371182395086,3559.2371182395086,3684.380176937647,4331.207038943341,125.14305869813825,646.8268620056942,1.4083047413537382
509,121.31968700000002,31.283410999999997,121.30527,31.29353,295.4653256687639,True,3565.8012008361447,3565.8012008361447,3583.655228736092,3883.177408308817,17.85402789994714,299.52217957272524,1.013730389157438
510,121.24488000000001,31.33867,121.28504,31.32995,655.9308208338946,True,3567.3961962234002,3567.3961962234002,3801.047994607498,4501.503913232703,233.65179838409767,700.455918625205,1.0678807831208557
511,121.311621,31.308694,121.31102,31.291590000000003,317.1225070326258,True,3580.2517467016387,3580.2517467016387,4177.708496597922,4498.345667028859,597.4567498962833,320.63717043093675,1.0110829831385932
512,121.30198,31.315040000000003,121.32351100000001,31.296995000000003,477.56369030206724,True,3592.63543936864,3592.63543936864,3983.186952234162,4610.621896433719,390.551512865522,627.4349441995564,1.3138246414895844
513,121.25801000000001,31.382609999999996,121.23817,31.39165,355.79275769605283,True,3596.1535549988334,3596.1535549988334,4097.491517066367,4453.283795708796,501.3379620675337,355.79227864242876,0.9999986535599342
514,121.263878,31.322611,121.28478,31.32985,357.0578372428015,True,3607.7136892566373,3607.7136892566373,3881.3722408901976,4238.428945665143,273.65855163356036,357.0567047749455,0.9999968283349702
515,121.227924,31.377118,121.20548000000001,31.41191,736.0735570937758,True,3610.900870203609,3610.900870203609,4001.8332585143853,4835.002970696888,390.93238831077633,833.1697121825027,1.1319109403577676
516,121.31776299999999,31.281663,121.30928,31.281570000000002,134.36765991399454,True,3621.144572468489,3621.144572468489,-1.0,-1.0,-1,-1,0.0
517,121.2504,31.36477,121.273,31.38271,488.2758130442569,True,3629.134023789684,3629.134023789684,3908.928559364875,4499.343664083584,279.7945355751913,590.4151047187092,1.2091835985846682
518,121.25836000000001,31.34348,121.31363,31.348670000000002,880.057797535337,True,3637.484278817785,3637.484278817785,4193.431118952956,5497.023319647471,555.9468401351714,1303.5922006945148,1.4812574859802563
519,121.31096000000001,31.30968,121.30633,31.28459,470.72523689823726,True,3639.5102774010506,3639.5102774010506,4156.650421504232,4647.832545843733,517.1401441031817,491.18212433950066,1.0434582338862062
520,121.292061,31.292919,121.25606,31.38117,1731.9456918993292,True,3643.058626869463,3643.058626869463,3745.121447262514,6173.084572131571,102.06282039305097,2427.963124869057,1.4018702412120347
521,121.218048,31.294451000000002,121.221,31.27587,347.51151194873523,True,3645.408233737412,3645.408233737412,4141.390244457956,4513.211874016888,495.98201072054417,371.8216295589318,1.0699548555208231
522,121.29808999999999,31.31295,121.31093999999999,31.291529999999998,446.07763057170655,True,3654.7044067031507,3654.7044067031507,4247.778852219499,4903.750204888656,593.0744455163481,655.9713526691576,1.4705318261048976
523,121.2283,31.37633,121.19931000000001,31.41098,789.0994158385683,True,3655.6956159851024,3655.6956159851024,3690.2143059236705,4479.309780445595,34.51868993856806,789.0954745219242,0.9999950052977292
524,121.31747,31.31083,121.32928000000001,31.32736,358.894968552783,True,3667.899776898234,3667.899776898234,4206.160469235447,4565.05543778823,538.2606923372127,358.8949685527832,1.0000000000000007
525,121.23578,31.39227,121.32092,31.4345,1557.4994884789296,True,3670.3765967526097,3670.3765967526097,3814.269012375411,5401.842966886324,143.8924156228013,1587.5739545109127,1.0193094548373522
526,121.27688700000002,31.319613,121.29961999999999,31.319020000000002,360.0766246003897,True,3673.414352787621,3673.414352787621,3890.089809795156,4362.849612101694,216.675457007535,472.7598023065384,1.3129422184269908
527,121.3016,31.3087,121.27618999999999,31.319190000000003,446.822383147892,True,3680.639223402589,3680.639223402589,4224.639662117105,4671.457274531581,544.0004387145163,446.81761241447566,0.9999893229757588
528,121.31473000000001,31.309690000000003,121.31915,31.28799,408.2004455441839,True,3700.013919061801,3700.013919061801,4258.80675895947,4798.897967068228,558.7928398976692,540.0912081087581,1.323102936325184
529,121.24479,31.38653,121.27775,31.38557,521.7559996603517,True,3705.537608190547,3705.537608190547,3982.2816504974153,4504.0383964804005,276.7440423068683,521.7567459829852,1.0000014304054654
530,121.25929,31.368000000000002,121.32092,31.4345,1571.3749195691664,True,3734.999920973411,3734.999920973411,4074.4428414281915,6198.111724836707,339.4429204547805,2123.6688834085157,1.351471795152983
531,121.29803000000001,31.312990000000003,121.32351100000001,31.296995000000003,500.66195582360706,True,3738.859828072386,3738.859828072386,4056.36211070661,4610.621896433719,317.50228263422423,554.2597857271085,1.107053929862378
532,121.294974,31.349010999999997,121.27956,31.35988,316.35780169579033,True,3751.105865899053,3751.105865899053,3875.639029892828,4191.996831588618,124.53316399377536,316.35780169578993,0.9999999999999988
533,121.31747,31.31083,121.32928000000001,31.32736,358.894968552783,True,3751.5513127505455,3751.5513127505455,4206.160469235447,4565.05543778823,454.6091564849012,358.8949685527832,1.0000000000000007
534,121.322014,31.295181,121.27729,31.268209999999996,866.9509464245986,True,3770.1815622750455,3770.1815622750455,3871.894090297618,5031.822515650827,101.71252802257231,1159.9284253532091,1.3379400877718424
535,121.30198,31.285659999999996,121.31988,31.2879,286.5140195188899,True,3790.116576484201,3790.116576484201,4249.973164032076,4536.487183550967,459.8565875478753,286.51401951889056,1.0000000000000024
536,121.32418999999999,31.29625,121.30113999999999,31.294564,366.3551313739829,True,3804.554787721223,3804.554787721223,4385.76520254461,4806.630816251978,581.2104148233866,420.86561370736854,1.1487913711729623
537,121.26108,31.3868,121.24725,31.35991,544.2685779327106,True,3810.7391766015285,3810.7391766015285,4313.459573915656,4896.654199597634,502.72039731412724,583.1946256819783,1.0715199247715532
538,121.25816999999999,31.36839,121.24891000000001,31.37712,218.27500967106334,True,3810.9336570364676,3810.9336570364676,4118.14563859579,4349.118870670737,307.21198155932234,230.9732320749472,1.0581753377219858
539,121.24059,31.345340000000004,121.28173000000001,31.335618,675.6481149076479,True,3817.602696204076,3817.602696204076,4229.71543927312,4949.59627985462,412.112743069044,719.8808405814998,1.0654671043963437
540,121.23808999999999,31.391609999999996,121.25003999999998,31.386359999999996,212.61983967711296,True,3832.9059954795443,3832.9059954795443,4234.456299137628,4447.07613881474,401.5503036580835,212.6198396771124,0.9999999999999973
541,121.24078999999999,31.34955,121.26008,31.348329999999997,306.13922915808774,True,3833.4512156522796,3833.4512156522796,4403.353585952534,4856.574937686001,569.902370300254,453.2213517334676,1.4804419315351052
542,121.314697,31.269586999999998,121.29871999999999,31.2703,253.42513126442714,True,3843.34340114479,3843.34340114479,4420.204332131704,4690.159412067058,576.8609309869144,269.95507993535375,1.0652261620165802
543,121.31016899999999,31.30913,121.32351100000001,31.296995000000003,308.5612481698186,True,3844.056224193315,3844.056224193315,3874.5434400379836,4315.714929982044,30.487215844668754,441.17148994406034,1.4297695921338083
544,121.25836000000001,31.34348,121.31363,31.348670000000002,880.057797535337,True,3855.0437622557315,3855.0437622557315,3884.2261051985793,5140.56297897767,29.182342942847754,1256.336873779091,1.427561777530464
545,121.33401,31.34688,121.27584399999999,31.407607000000002,1453.8085436670938,True,3856.1055367278777,3856.1055367278777,4018.197474293018,5725.1935285660265,162.09193756514014,1706.9960542730087,1.1741546448525289
546,121.29803000000001,31.312990000000003,121.32351100000001,31.296995000000003,500.66195582360706,True,3882.2841146632218,3882.2841146632218,-1.0,-1.0,-1,-1,0.0
547,121.24624299999999,31.345134,121.24493999999999,31.36242,321.0156163452119,True,3886.702230286826,3886.702230286826,4362.929472407793,4688.613262086972,476.2272421209668,325.6837896791794,1.0145418886069002
548,121.21721000000001,31.275609999999997,121.18188,31.28493,585.6269422975776,True,3891.5469550378994,3891.5469550378994,4451.7808322992705,5037.407774596848,560.2338772613712,585.6269422975774,0.9999999999999998
549,121.29241200000001,31.353635999999998,121.21149,31.419859999999996,1773.489687812775,True,3898.8725827496514,3898.8725827496514,4406.905897838855,6806.938818258737,508.03331508920337,2400.0329204198824,1.3532827041017736
